location_id	sex_id	sex_name	age_id	age_name	cause_id	cause_name	metric_id	metric_name	year	val	upper	lower
149	1	Male	22	All ages	491	Cardiovascular diseases	2	Percent	1982	0.0940213267480962	0.11098420433135145	0.07823468194915326
149	2	Female	22	All ages	491	Cardiovascular diseases	2	Percent	1982	0.207933776870878	0.23568765186313081	0.18056061229626044
189	1	Male	22	All ages	410	Neoplasms	2	Percent	1983	0.037120560991650405	0.04357463455311263	0.030766864116139284
189	2	Female	22	All ages	410	Neoplasms	2	Percent	1983	0.04872787657180154	0.0556434436418591	0.04125991565114978
34	1	Male	22	All ages	491	Cardiovascular diseases	2	Percent	1985	0.3618765153982227	0.3840770121591644	0.34066039585775365
34	2	Female	22	All ages	491	Cardiovascular diseases	2	Percent	1985	0.4464896075898605	0.47171929007881236	0.416146267595365
19	1	Male	22	All ages	491	Cardiovascular diseases	2	Percent	1982	0.07729642207686106	0.09489174316925593	0.05674911504636635
19	2	Female	22	All ages	491	Cardiovascular diseases	2	Percent	1982	0.10274406850220254	0.12009267857132644	0.08131300969000393
35	1	Male	22	All ages	491	Cardiovascular diseases	2	Percent	1980	0.5223752174528477	0.53954277934844	0.5034460547338664
35	2	Female	22	All ages	491	Cardiovascular diseases	2	Percent	1980	0.6295354912844027	0.6536495847078976	0.5886845106793257
140	1	Male	22	All ages	410	Neoplasms	2	Percent	1984	0.12639277628159173	0.13547592336696357	0.11763471604795382
140	2	Female	22	All ages	410	Neoplasms	2	Percent	1984	0.11724987498758095	0.12877401863278976	0.10705811232457217
35	1	Male	22	All ages	491	Cardiovascular diseases	2	Percent	1985	0.5407448506863154	0.5565017312828627	0.5236273726987494
35	2	Female	22	All ages	491	Cardiovascular diseases	2	Percent	1985	0.6567698256015803	0.677916237982668	0.6153228090123571
201	1	Male	22	All ages	410	Neoplasms	2	Percent	1982	0.026305640854072426	0.03297056465964631	0.01907064378575031
201	2	Female	22	All ages	410	Neoplasms	2	Percent	1982	0.030013788625191388	0.03801985148309955	0.022742041404251366
149	1	Male	22	All ages	491	Cardiovascular diseases	2	Percent	1980	0.3339158111395982	0.36506564743505016	0.2840967139480221
149	2	Female	22	All ages	491	Cardiovascular diseases	2	Percent	1980	0.34555133798020593	0.3831018430954712	0.3066592665321419
182	1	Male	22	All ages	410	Neoplasms	2	Percent	1980	0.021573776603961953	0.025935674318266027	0.017386942670415913
182	2	Female	22	All ages	410	Neoplasms	2	Percent	1980	0.0333887122062995	0.0386129634713101	0.0269194913182425
44	1	Male	22	All ages	491	Cardiovascular diseases	2	Percent	1981	0.4132832219294068	0.4284606672347756	0.3958460276883653
44	2	Female	22	All ages	491	Cardiovascular diseases	2	Percent	1981	0.5099285151888723	0.5303682516137918	0.4818820654677352
17	1	Male	22	All ages	410	Neoplasms	2	Percent	1980	0.06281889405874809	0.06968659724473335	0.05361345674618354
17	2	Female	22	All ages	410	Neoplasms	2	Percent	1980	0.08197129053386212	0.09157316086830661	0.06866729142051706
26	1	Male	22	All ages	491	Cardiovascular diseases	2	Percent	1984	0.16628378017735396	0.19611630729898796	0.13010615231311906
26	2	Female	22	All ages	491	Cardiovascular diseases	2	Percent	1984	0.18006085523916393	0.22882136776968856	0.13293897224847892
144	1	Male	22	All ages	410	Neoplasms	2	Percent	1983	0.0842459356996116	0.09575992091150022	0.07284858853083628
144	2	Female	22	All ages	410	Neoplasms	2	Percent	1983	0.07122938377876604	0.0794791479190459	0.06428626074477613
27	1	Male	22	All ages	491	Cardiovascular diseases	2	Percent	1984	0.31882111753243914	0.34296574443914	0.2920879252324804
27	2	Female	22	All ages	491	Cardiovascular diseases	2	Percent	1984	0.3382179053029648	0.37929943770334873	0.28066039688977623
111	1	Male	22	All ages	410	Neoplasms	2	Percent	1983	0.0678408935357832	0.07892591194692963	0.06055012063081981
111	2	Female	22	All ages	410	Neoplasms	2	Percent	1983	0.07919052878714866	0.08597371014846732	0.07255080284918891
66	1	Male	22	All ages	491	Cardiovascular diseases	2	Percent	1985	0.2798550961333195	0.30745656156445894	0.24681095738020065
66	2	Female	22	All ages	491	Cardiovascular diseases	2	Percent	1985	0.28038819090954253	0.31792672570412006	0.23555912969961126
217	1	Male	22	All ages	491	Cardiovascular diseases	2	Percent	1982	0.09851809489667987	0.11344760393102608	0.08467903422619201
217	2	Female	22	All ages	491	Cardiovascular diseases	2	Percent	1982	0.09596095306243929	0.1141296887278711	0.0788428111526952
141	1	Male	22	All ages	410	Neoplasms	2	Percent	1983	0.03636597374364926	0.04232368494691261	0.032148121919842815
141	2	Female	22	All ages	410	Neoplasms	2	Percent	1983	0.029323897190397154	0.035852808887893335	0.024162882288634835
183	1	Male	22	All ages	491	Cardiovascular diseases	2	Percent	1982	0.4375557894932301	0.44554101534728197	0.42924288466134164
183	2	Female	22	All ages	491	Cardiovascular diseases	2	Percent	1982	0.45780885974708496	0.46871471064746334	0.43882580892638207
67	1	Male	22	All ages	491	Cardiovascular diseases	2	Percent	1985	0.34350025962006453	0.35067540286917176	0.32684261984483204
67	2	Female	22	All ages	491	Cardiovascular diseases	2	Percent	1985	0.42623893203109475	0.450210256963313	0.3731165656925537
109	1	Male	22	All ages	410	Neoplasms	2	Percent	1983	0.21227210229181345	0.22068304442725922	0.20379118742595598
109	2	Female	22	All ages	410	Neoplasms	2	Percent	1983	0.19967607535146023	0.20610631796296214	0.19264257084493094
181	1	Male	22	All ages	491	Cardiovascular diseases	2	Percent	1985	0.1340748311748638	0.14888617602602738	0.11699954169705745
181	2	Female	22	All ages	491	Cardiovascular diseases	2	Percent	1985	0.13357856194199974	0.14560683925816853	0.12057258560302082
206	1	Male	22	All ages	410	Neoplasms	2	Percent	1984	0.02178911455347032	0.027737696920445813	0.017036374124945627
206	2	Female	22	All ages	410	Neoplasms	2	Percent	1984	0.020250896791751793	0.02544176852313341	0.015469777527260696
197	1	Male	22	All ages	491	Cardiovascular diseases	2	Percent	1980	0.09233761776209003	0.1091775564369072	0.07720669871605029
197	2	Female	22	All ages	491	Cardiovascular diseases	2	Percent	1980	0.12154708067016153	0.14446367812856573	0.10027477226457499
189	1	Male	22	All ages	491	Cardiovascular diseases	2	Percent	1984	0.07242761940200833	0.08303692491099404	0.06061955563407751
189	2	Female	22	All ages	491	Cardiovascular diseases	2	Percent	1984	0.07334157352776866	0.08499236705558011	0.06367691939342279
155	1	Male	22	All ages	491	Cardiovascular diseases	2	Percent	1984	0.24770224818170464	0.2713388025537247	0.22656650766413247
155	2	Female	22	All ages	491	Cardiovascular diseases	2	Percent	1984	0.2675967672145612	0.2919038233077562	0.24011000209750438
44	1	Male	22	All ages	410	Neoplasms	2	Percent	1983	0.20034663224849722	0.21527322588972944	0.18561066883478364
44	2	Female	22	All ages	410	Neoplasms	2	Percent	1983	0.1607530461780796	0.1725366914125798	0.14952686342455884
173	1	Male	22	All ages	491	Cardiovascular diseases	2	Percent	1983	0.15938987310075498	0.18668441572732605	0.13683345375430286
173	2	Female	22	All ages	491	Cardiovascular diseases	2	Percent	1983	0.21432502961168887	0.24515595918333172	0.1860433806045372
93	1	Male	22	All ages	491	Cardiovascular diseases	2	Percent	1983	0.5335022450769047	0.5465800129594526	0.5107318118487627
93	2	Female	22	All ages	491	Cardiovascular diseases	2	Percent	1983	0.5210373413039061	0.5492125935427475	0.46350083846889173
123	1	Male	22	All ages	491	Cardiovascular diseases	2	Percent	1984	0.09869373174602722	0.1085465155929421	0.08873437106894118
123	2	Female	22	All ages	491	Cardiovascular diseases	2	Percent	1984	0.11891843431754787	0.13152229761799314	0.10730859372434605
18	1	Male	22	All ages	491	Cardiovascular diseases	2	Percent	1985	0.16828754358448572	0.1881511218974461	0.14032558974529924
18	2	Female	22	All ages	491	Cardiovascular diseases	2	Percent	1985	0.2190395663778622	0.2495851395426834	0.17302969403663504
51	1	Male	22	All ages	410	Neoplasms	2	Percent	1985	0.21353948932815955	0.21819973068724036	0.20823230690019395
51	2	Female	22	All ages	410	Neoplasms	2	Percent	1985	0.18505948821964294	0.18993865867003246	0.1784143064939408
112	1	Male	22	All ages	410	Neoplasms	2	Percent	1983	0.11289014957770678	0.12974786392091048	0.09264601473504941
112	2	Female	22	All ages	410	Neoplasms	2	Percent	1983	0.12641018716716174	0.13341980562886294	0.11808609010260411
122	1	Male	22	All ages	491	Cardiovascular diseases	2	Percent	1984	0.16534040121526272	0.1713916605265721	0.15815726853332
122	2	Female	22	All ages	491	Cardiovascular diseases	2	Percent	1984	0.18837834470467668	0.19647451881462094	0.17877392200480036
28	1	Male	22	All ages	491	Cardiovascular diseases	2	Percent	1983	0.2532595105288178	0.29264226289497536	0.14012113295399747
28	2	Female	22	All ages	491	Cardiovascular diseases	2	Percent	1983	0.21812731229692153	0.25865038240498794	0.1293553187150116
14	1	Male	22	All ages	491	Cardiovascular diseases	2	Percent	1983	0.1764726981042842	0.1989224473053392	0.15273761358734594
14	2	Female	22	All ages	491	Cardiovascular diseases	2	Percent	1983	0.16786897945948454	0.1968728771260887	0.1449814750020552
43	1	Male	22	All ages	491	Cardiovascular diseases	2	Percent	1984	0.3689602406901035	0.387377890426242	0.34739048001062606
43	2	Female	22	All ages	491	Cardiovascular diseases	2	Percent	1984	0.44066193926910524	0.46600363991325366	0.4005276686418668
116	1	Male	22	All ages	491	Cardiovascular diseases	2	Percent	1980	0.2760613721304695	0.28904039008926524	0.2621893195713393
116	2	Female	22	All ages	491	Cardiovascular diseases	2	Percent	1980	0.3676090214915448	0.38075030920035	0.3506364458200082
116	1	Male	22	All ages	410	Neoplasms	2	Percent	1985	0.1491878827584661	0.15642356704691995	0.14168881202719327
116	2	Female	22	All ages	410	Neoplasms	2	Percent	1985	0.13925670844916446	0.14363873077302589	0.13454169495937113
25	1	Male	22	All ages	410	Neoplasms	2	Percent	1984	0.07265621425833593	0.08486070751513235	0.06018300715700825
25	2	Female	22	All ages	410	Neoplasms	2	Percent	1984	0.0791968690795291	0.09037390373260433	0.06774456104989192
205	1	Male	22	All ages	410	Neoplasms	2	Percent	1981	0.016881404776870713	0.02111742593906971	0.012939245800009748
205	2	Female	22	All ages	410	Neoplasms	2	Percent	1981	0.022570860161238406	0.02622218821144447	0.019171436861917183
198	1	Male	22	All ages	410	Neoplasms	2	Percent	1980	0.054873214313622215	0.06331345068123466	0.047241102881875004
198	2	Female	22	All ages	410	Neoplasms	2	Percent	1980	0.077728063240554	0.0880888058877965	0.06748097570580075
176	1	Male	22	All ages	410	Neoplasms	2	Percent	1983	0.036605391556125945	0.04408978832267209	0.028905231731085116
176	2	Female	22	All ages	410	Neoplasms	2	Percent	1983	0.052601427945520536	0.06143098533423199	0.042675725916939404
78	1	Male	22	All ages	410	Neoplasms	2	Percent	1983	0.2516484600794468	0.2622292392262546	0.24013692562599687
78	2	Female	22	All ages	410	Neoplasms	2	Percent	1983	0.2534212113058934	0.2623209166637783	0.24016377684914947
376	1	Male	22	All ages	410	Neoplasms	2	Percent	1984	0.1381541466199838	0.15160511370773402	0.12468765582954724
376	2	Female	22	All ages	410	Neoplasms	2	Percent	1984	0.16382958654748303	0.18051147618434124	0.148005780574772
53	1	Male	22	All ages	491	Cardiovascular diseases	2	Percent	1982	0.508516041203492	0.5275380695763677	0.4834775756214319
53	2	Female	22	All ages	491	Cardiovascular diseases	2	Percent	1982	0.6146326513974172	0.6378325918801686	0.5820549157601974
58	1	Male	22	All ages	491	Cardiovascular diseases	2	Percent	1984	0.5116871397675903	0.521801527127337	0.49892067707465687
58	2	Female	22	All ages	491	Cardiovascular diseases	2	Percent	1984	0.6826492478637867	0.7006635269431098	0.6423807305579271
62	1	Male	22	All ages	491	Cardiovascular diseases	2	Percent	1983	0.4166920511107933	0.4210990535278806	0.4092680352991529
62	2	Female	22	All ages	491	Cardiovascular diseases	2	Percent	1983	0.633359730331414	0.6475002683689288	0.5998988066798624
84	1	Male	22	All ages	410	Neoplasms	2	Percent	1980	0.20335440962764342	0.21281610442212628	0.19410962057749115
84	2	Female	22	All ages	410	Neoplasms	2	Percent	1980	0.20384352783913584	0.21207965673541535	0.1943765040425817
110	1	Male	22	All ages	410	Neoplasms	2	Percent	1983	0.19758656899883445	0.21978270483452858	0.17293831728903858
110	2	Female	22	All ages	410	Neoplasms	2	Percent	1983	0.15843113840655118	0.16964180042186994	0.14872016041556474
91	1	Male	22	All ages	491	Cardiovascular diseases	2	Percent	1984	0.4212945448549427	0.43058676257867645	0.40844081187544085
91	2	Female	22	All ages	491	Cardiovascular diseases	2	Percent	1984	0.5375979791893385	0.5568110987757743	0.49734455589669324
20	1	Male	22	All ages	410	Neoplasms	2	Percent	1982	0.09309694893280243	0.10447967882704372	0.08074730260443409
20	2	Female	22	All ages	410	Neoplasms	2	Percent	1982	0.07326395794076647	0.0819551736891621	0.06572820721637655
75	1	Male	22	All ages	491	Cardiovascular diseases	2	Percent	1984	0.4590774286105105	0.4691771538112821	0.44237622745324173
75	2	Female	22	All ages	491	Cardiovascular diseases	2	Percent	1984	0.537597576762812	0.5584201435158833	0.49167504317690297
206	1	Male	22	All ages	491	Cardiovascular diseases	2	Percent	1984	0.079253487725666	0.09789902579075446	0.06202525966958006
206	2	Female	22	All ages	491	Cardiovascular diseases	2	Percent	1984	0.0894536718682839	0.10705965723616125	0.07202636654190338
182	1	Male	22	All ages	410	Neoplasms	2	Percent	1985	0.022998815817793214	0.026760507465921277	0.019154757407212935
182	2	Female	22	All ages	410	Neoplasms	2	Percent	1985	0.03539023477442864	0.04103633247940121	0.029103649601469724
133	1	Male	22	All ages	491	Cardiovascular diseases	2	Percent	1985	0.28380854258646204	0.2899520448496537	0.2755013333719101
133	2	Female	22	All ages	491	Cardiovascular diseases	2	Percent	1985	0.33314741766579653	0.34318096822315736	0.3155026713981777
165	1	Male	22	All ages	491	Cardiovascular diseases	2	Percent	1985	0.12991917279398488	0.15176862120100354	0.09171715438783623
165	2	Female	22	All ages	491	Cardiovascular diseases	2	Percent	1985	0.13219468709994797	0.15163836616475793	0.1117967251087059
132	1	Male	22	All ages	410	Neoplasms	2	Percent	1980	0.1214597780954007	0.12743569382233097	0.11568592204424098
132	2	Female	22	All ages	410	Neoplasms	2	Percent	1980	0.14641771372081028	0.15282776921439048	0.1397357894230165
67	1	Male	22	All ages	410	Neoplasms	2	Percent	1985	0.30197914615581406	0.30710213128124625	0.29253906478124203
67	2	Female	22	All ages	410	Neoplasms	2	Percent	1985	0.251693174085368	0.2600898137313081	0.23431750209706284
141	1	Male	22	All ages	491	Cardiovascular diseases	2	Percent	1983	0.2859394880687991	0.3101133266911152	0.26519946649968745
141	2	Female	22	All ages	491	Cardiovascular diseases	2	Percent	1983	0.29416850467780375	0.3213979567402979	0.2672307849326252
25	1	Male	22	All ages	410	Neoplasms	2	Percent	1981	0.07120264173352081	0.08404421392940586	0.057486237375176844
25	2	Female	22	All ages	410	Neoplasms	2	Percent	1981	0.07647809511294942	0.08887904909584769	0.06473017311413946
175	1	Male	22	All ages	410	Neoplasms	2	Percent	1981	0.032075655654123056	0.03837141333253306	0.026087646257008518
175	2	Female	22	All ages	410	Neoplasms	2	Percent	1981	0.043371198683438784	0.051891223152438055	0.03494906336305798
168	1	Male	22	All ages	491	Cardiovascular diseases	2	Percent	1982	0.07075605344565312	0.08363808626569201	0.05736668823948113
168	2	Female	22	All ages	491	Cardiovascular diseases	2	Percent	1982	0.08041343789208892	0.09294133605899979	0.06807697316510794
320	1	Male	22	All ages	491	Cardiovascular diseases	2	Percent	1983	0.3489407945005301	0.37192341523542816	0.32324418229106705
320	2	Female	22	All ages	491	Cardiovascular diseases	2	Percent	1983	0.360222638336252	0.3996732842099418	0.32838526211746594
85	1	Male	22	All ages	491	Cardiovascular diseases	2	Percent	1982	0.4772063588398796	0.48816331213571756	0.46077343131547216
85	2	Female	22	All ages	491	Cardiovascular diseases	2	Percent	1982	0.4867057863830949	0.5013531629239912	0.4560765151038379
68	1	Male	22	All ages	410	Neoplasms	2	Percent	1985	0.25366790507149134	0.27423830037303565	0.2284388624572255
68	2	Female	22	All ages	410	Neoplasms	2	Percent	1985	0.207283066337993	0.23014608948079504	0.18407759135690221
107	1	Male	22	All ages	410	Neoplasms	2	Percent	1984	0.20404698901497526	0.2126485418774609	0.1958151437890539
107	2	Female	22	All ages	410	Neoplasms	2	Percent	1984	0.19346530538380188	0.19877004246821367	0.1862303298940477
157	1	Male	22	All ages	491	Cardiovascular diseases	2	Percent	1981	0.1455625839688007	0.17460300796717487	0.12119418045334666
157	2	Female	22	All ages	491	Cardiovascular diseases	2	Percent	1981	0.17329789839572973	0.19905238460559532	0.1488504735524696
107	1	Male	22	All ages	491	Cardiovascular diseases	2	Percent	1984	0.38767083409557446	0.3973087404233965	0.37554093298736385
107	2	Female	22	All ages	491	Cardiovascular diseases	2	Percent	1984	0.42389027598285134	0.436582553138849	0.4018383590524227
132	1	Male	22	All ages	491	Cardiovascular diseases	2	Percent	1985	0.2750091344335164	0.285725414037716	0.2606102230149954
132	2	Female	22	All ages	491	Cardiovascular diseases	2	Percent	1985	0.3091155141369002	0.326087223457453	0.28527399090887784
320	1	Male	22	All ages	491	Cardiovascular diseases	2	Percent	1985	0.35284601515568953	0.3757198080841064	0.32798526719993587
320	2	Female	22	All ages	491	Cardiovascular diseases	2	Percent	1985	0.3671496273232084	0.4053075966103081	0.33461929512387867
101	1	Male	22	All ages	491	Cardiovascular diseases	2	Percent	1985	0.4151849569110372	0.425614440935247	0.3988864577598959
101	2	Female	22	All ages	491	Cardiovascular diseases	2	Percent	1985	0.44220961938868886	0.4650656652422972	0.39601611649520463
141	1	Male	22	All ages	491	Cardiovascular diseases	2	Percent	1984	0.29126604110898147	0.3164748626172141	0.267590391990796
141	2	Female	22	All ages	491	Cardiovascular diseases	2	Percent	1984	0.30030485657693085	0.3281645383433973	0.27461668451713267
156	1	Male	22	All ages	410	Neoplasms	2	Percent	1984	0.09119617703660904	0.10463777805567404	0.07687827412860401
156	2	Female	22	All ages	410	Neoplasms	2	Percent	1984	0.12818890916114573	0.14824198246029158	0.10985998101958762
193	1	Male	22	All ages	410	Neoplasms	2	Percent	1983	0.05475351167749534	0.065860832245514	0.046572496774106846
193	2	Female	22	All ages	410	Neoplasms	2	Percent	1983	0.06523027832730907	0.07561071372674007	0.05512327454947706
90	1	Male	22	All ages	410	Neoplasms	2	Percent	1984	0.23011182409372627	0.2358207066567855	0.22106711926109765
90	2	Female	22	All ages	410	Neoplasms	2	Percent	1984	0.22395209206395278	0.23257014352611066	0.20739899962559774
217	1	Male	22	All ages	410	Neoplasms	2	Percent	1982	0.027132967177246226	0.03308607546114019	0.01999393422053051
217	2	Female	22	All ages	410	Neoplasms	2	Percent	1982	0.021111444053094956	0.027569040451005982	0.015710380847708257
182	1	Male	22	All ages	491	Cardiovascular diseases	2	Percent	1982	0.046441208053585065	0.053785084941695635	0.03766998789296637
182	2	Female	22	All ages	491	Cardiovascular diseases	2	Percent	1982	0.06120698085690178	0.07080834592955719	0.050677014400763096
91	1	Male	22	All ages	410	Neoplasms	2	Percent	1984	0.21148302909832634	0.22017386777817305	0.20263656229858565
91	2	Female	22	All ages	410	Neoplasms	2	Percent	1984	0.18913250168652368	0.19590021896912765	0.17956492055315607
190	1	Male	22	All ages	410	Neoplasms	2	Percent	1984	0.032325214179685244	0.03890731099166384	0.02551738173927354
190	2	Female	22	All ages	410	Neoplasms	2	Percent	1984	0.039205037879771934	0.04708555023644382	0.031516835134158004
99	1	Male	22	All ages	491	Cardiovascular diseases	2	Percent	1980	0.404322234172014	0.4138290256338029	0.3926444611996015
99	2	Female	22	All ages	491	Cardiovascular diseases	2	Percent	1980	0.4571503308606339	0.4738862415524822	0.4245161775122407
99	1	Male	22	All ages	410	Neoplasms	2	Percent	1985	0.2699799473702012	0.27931650761012294	0.26026379144188766
99	2	Female	22	All ages	410	Neoplasms	2	Percent	1985	0.23347502245348464	0.24161716793453797	0.22144691491006877
66	1	Male	22	All ages	410	Neoplasms	2	Percent	1985	0.17946275489966496	0.20351569181012677	0.1584324811256144
66	2	Female	22	All ages	410	Neoplasms	2	Percent	1985	0.20694562368644298	0.23511530281869616	0.18300489093153477
416	1	Male	22	All ages	410	Neoplasms	2	Percent	1983	0.04777468413613674	0.061558867205171335	0.037763046006765104
416	2	Female	22	All ages	410	Neoplasms	2	Percent	1983	0.06665985933674348	0.07677810224579651	0.056644287064612914
34	1	Male	22	All ages	410	Neoplasms	2	Percent	1985	0.12098899547812463	0.13560544362179647	0.10828867094350551
34	2	Female	22	All ages	410	Neoplasms	2	Percent	1985	0.10500583093939642	0.11663040092203492	0.09435217389528457
142	1	Male	22	All ages	410	Neoplasms	2	Percent	1983	0.05208638321623463	0.059541357934378904	0.04257880324417885
142	2	Female	22	All ages	410	Neoplasms	2	Percent	1983	0.05117022439341725	0.05803381639588913	0.042779185859631495
10	1	Male	22	All ages	491	Cardiovascular diseases	2	Percent	1984	0.10081915160522723	0.11835849468316056	0.08116574798619479
10	2	Female	22	All ages	491	Cardiovascular diseases	2	Percent	1984	0.1417996966353262	0.16339872568579267	0.12249955158820787
108	1	Male	22	All ages	491	Cardiovascular diseases	2	Percent	1984	0.21222420851492527	0.2219438718766886	0.20114536950364698
108	2	Female	22	All ages	491	Cardiovascular diseases	2	Percent	1984	0.2476408971320228	0.2605283170657313	0.2310335905400765
218	1	Male	22	All ages	410	Neoplasms	2	Percent	1982	0.02093164948736516	0.024461609618798716	0.01747737205903574
218	2	Female	22	All ages	410	Neoplasms	2	Percent	1982	0.02622897780430925	0.030242165047556745	0.021961173251194826
165	1	Male	22	All ages	410	Neoplasms	2	Percent	1985	0.05444991205020182	0.0633639825421669	0.043075886065867756
165	2	Female	22	All ages	410	Neoplasms	2	Percent	1985	0.046589345547890834	0.05345935062318035	0.03887411751909606
52	1	Male	22	All ages	410	Neoplasms	2	Percent	1982	0.1412157508715555	0.15023186248911113	0.13128185754267963
52	2	Female	22	All ages	410	Neoplasms	2	Percent	1982	0.12435426205290274	0.1298006028153162	0.11846940663004416
10	1	Male	22	All ages	410	Neoplasms	2	Percent	1984	0.04260481013746514	0.0530953869011559	0.03341912732993161
10	2	Female	22	All ages	410	Neoplasms	2	Percent	1984	0.049280591034865075	0.05743158614438331	0.041003841861859
83	1	Male	22	All ages	410	Neoplasms	2	Percent	1980	0.21465637876597496	0.22562444306645452	0.20362778305526708
83	2	Female	22	All ages	410	Neoplasms	2	Percent	1980	0.23756273074030798	0.2482490584392764	0.22274409691810962
44	1	Male	22	All ages	410	Neoplasms	2	Percent	1984	0.20528700293425398	0.22014672415550263	0.1914153474719856
44	2	Female	22	All ages	410	Neoplasms	2	Percent	1984	0.16305599048845926	0.17454151985850141	0.15127598709146733
198	1	Male	22	All ages	410	Neoplasms	2	Percent	1985	0.06221614815170537	0.07028432418990664	0.05424914176124759
198	2	Female	22	All ages	410	Neoplasms	2	Percent	1985	0.08535930725802253	0.09549573243255002	0.076785625682104
349	1	Male	22	All ages	410	Neoplasms	2	Percent	1983	0.20963317791781572	0.22630252523022382	0.19470888743384873
349	2	Female	22	All ages	410	Neoplasms	2	Percent	1983	0.2411294242137999	0.25770923685474223	0.22466534407935887
164	1	Male	22	All ages	491	Cardiovascular diseases	2	Percent	1985	0.10355397581129573	0.1195128414829202	0.08796567565981775
164	2	Female	22	All ages	491	Cardiovascular diseases	2	Percent	1985	0.10861451710895972	0.1265040282675156	0.08969611285849248
183	1	Male	22	All ages	410	Neoplasms	2	Percent	1982	0.07655965159690414	0.07969937813665137	0.07364555044534336
183	2	Female	22	All ages	410	Neoplasms	2	Percent	1982	0.10015447718910754	0.10298871791561771	0.0971990851836481
61	1	Male	22	All ages	491	Cardiovascular diseases	2	Percent	1984	0.4023740296038977	0.41272375086681357	0.391235371489713
61	2	Female	22	All ages	491	Cardiovascular diseases	2	Percent	1984	0.5452665814386021	0.5593230824128157	0.5231301695413868
157	1	Male	22	All ages	410	Neoplasms	2	Percent	1986	0.02714002663017905	0.03457305171671638	0.018791147829936263
157	2	Female	22	All ages	410	Neoplasms	2	Percent	1986	0.024212878099434336	0.030104218851338658	0.01751268286154857
349	1	Male	22	All ages	410	Neoplasms	2	Percent	1985	0.2117324663794843	0.2272390447680034	0.19655414289377138
349	2	Female	22	All ages	410	Neoplasms	2	Percent	1985	0.24229596260407776	0.2597066748834699	0.22497049675847644
84	1	Male	22	All ages	410	Neoplasms	2	Percent	1985	0.2212272356347263	0.22948478113714713	0.21397012090605974
84	2	Female	22	All ages	410	Neoplasms	2	Percent	1985	0.21629849807879545	0.22307467311795534	0.20611341812984704
13	1	Male	22	All ages	491	Cardiovascular diseases	2	Percent	1983	0.3303999953055666	0.3479049376345947	0.3129889580911657
13	2	Female	22	All ages	491	Cardiovascular diseases	2	Percent	1983	0.36618462809340624	0.3896429167927001	0.33561390670649827
133	1	Male	22	All ages	410	Neoplasms	2	Percent	1985	0.11253755713114487	0.11644788049323855	0.1083807521162884
133	2	Female	22	All ages	410	Neoplasms	2	Percent	1985	0.15133750136390026	0.15557424401684158	0.14566098920009685
173	1	Male	22	All ages	410	Neoplasms	2	Percent	1984	0.06693311085238436	0.07815549662834666	0.05211156917410153
173	2	Female	22	All ages	410	Neoplasms	2	Percent	1984	0.07193626563860477	0.08401734254467356	0.060663631067288004
125	1	Male	22	All ages	491	Cardiovascular diseases	2	Percent	1984	0.22239811577100305	0.23140809155172778	0.212581996094169
125	2	Female	22	All ages	491	Cardiovascular diseases	2	Percent	1984	0.29064811967584714	0.30376631480361654	0.27335417471738394
98	1	Male	22	All ages	491	Cardiovascular diseases	2	Percent	1980	0.2825753118456105	0.2897878177042084	0.2738033049722995
98	2	Female	22	All ages	491	Cardiovascular diseases	2	Percent	1980	0.34086410394748673	0.3534615618807046	0.3211700305327339
380	1	Male	22	All ages	491	Cardiovascular diseases	2	Percent	1984	0.36170822135187825	0.3803657774207581	0.3384717414961418
380	2	Female	22	All ages	491	Cardiovascular diseases	2	Percent	1984	0.29419794654627307	0.3300579523045784	0.2606121802014583
177	1	Male	22	All ages	410	Neoplasms	2	Percent	1983	0.04048717154722515	0.04879128880467379	0.03227326393933286
177	2	Female	22	All ages	410	Neoplasms	2	Percent	1983	0.05766753900200487	0.06815080053222296	0.0469338842924967
115	1	Male	22	All ages	410	Neoplasms	2	Percent	1980	0.14715254403849223	0.15556113473072408	0.13978810083774618
115	2	Female	22	All ages	410	Neoplasms	2	Percent	1980	0.1430307624386275	0.14839305483917434	0.1363149544249675
35	1	Male	22	All ages	410	Neoplasms	2	Percent	1985	0.14349744610329876	0.15463129120580804	0.13303082627277624
35	2	Female	22	All ages	410	Neoplasms	2	Percent	1985	0.1300498662113731	0.1394027324774908	0.1218428190025407
92	1	Male	22	All ages	410	Neoplasms	2	Percent	1986	0.28530348496075125	0.29522292880760137	0.274577966960355
92	2	Female	22	All ages	410	Neoplasms	2	Percent	1986	0.2103974381191804	0.21902108144762455	0.1953320496184886
83	1	Male	22	All ages	491	Cardiovascular diseases	2	Percent	1980	0.48151847896674016	0.49589889970354134	0.45655261690435356
83	2	Female	22	All ages	491	Cardiovascular diseases	2	Percent	1980	0.4404862327984155	0.4641037308020958	0.39266754605738463
181	1	Male	22	All ages	410	Neoplasms	2	Percent	1985	0.033807030234431976	0.03905291481671243	0.02823392223878841
181	2	Female	22	All ages	410	Neoplasms	2	Percent	1985	0.048932124633869256	0.055446831141346	0.04286480020306606
69	1	Male	22	All ages	410	Neoplasms	2	Percent	1985	0.21655787796458154	0.22572220435748458	0.20762699298722448
69	2	Female	22	All ages	410	Neoplasms	2	Percent	1985	0.2049049791772789	0.21103132243221628	0.19701761971998621
11	1	Male	22	All ages	491	Cardiovascular diseases	2	Percent	1984	0.1461469477863333	0.17449969972495916	0.10784244496586257
