sex	month	year	Deaths	note
men	September	1896	2593
men	September	1897	2654
men	September	1898	2612
men	September	1899	2960
men	September	1900	2784
men	September	1901	2986
men	September	1902	2532
men	September	1903	2663
men	September	1904	2707
men	September	1905	2823
men	September	1906	2661
men	September	1907	2685
men	September	1908	2825
men	September	1909	2438
men	September	1910	2596
men	September	1911	2744
men	September	1912	2739
men	September	1913	2649
men	September	1914	2703
men	September	1915	2660
men	September	1916	2679
men	September	1917	2623
men	September	1918	4489
men	September	1919	2560
men	September	1920	2508
men	September	1921	2491
men	September	1922	2397
men	September	1923	2417
men	September	1924	2452
men	September	1925	2382
men	September	1926	2436
men	September	1927	2509
men	September	1928	2420
men	September	1929	2414
men	September	1930	2519
men	September	1931	2526
men	September	1932	2487
men	September	1933	2554
men	September	1934	2403
men	September	1935	2568
men	September	1936	2546
men	September	1937	2629
men	September	1938	2590
men	September	1939	2452
men	September	1940	2631
men	September	1941	2343
men	September	1942	2311
men	September	1943	2482
men	September	1944	2845
men	September	1945	2664
men	September	1946	2672
men	September	1947	2580
men	September	1948	2746
men	September	1949	2611
men	September	1950	2838
men	September	1951	2601
men	September	1952	2754
men	September	1953	2706
men	September	1954	2705
men	September	1955	2713
men	September	1956	2926
men	September	1957	3034
men	September	1958	2813
men	September	1959	2913
men	September	1960	3079
men	September	1961	3104
men	September	1962	3260
men	September	1963	3238
men	September	1964	3290
men	September	1965	3285
men	September	1966	3295
men	September	1967	3384
men	September	1968	3424
men	September	1969	3478
men	September	1970	3484
men	September	1971	3670
men	September	1972	3821
men	September	1973	3691
men	September	1974	3679
men	September	1975	3567
men	September	1976	3748
men	September	1977	3776
men	September	1978	3972
men	September	1979	3888
men	September	1980	3937
men	September	1981	3856
men	September	1982	3817
men	September	1983	3705
men	September	1984	3929
men	September	1985	3917
men	September	1986	3952
men	September	1987	3805
men	September	1988	3783
men	September	1989	3643
men	September	1990	3875
men	September	1991	3918
men	September	1992	3753
men	September	1993	3706
men	September	1994	3940
men	September	1995	3727
men	September	1996	3580
men	September	1997	3742
men	September	1998	3528
men	September	1999	3552
men	September	2000	3523
men	September	2001	3575
men	September	2002	3434
men	September	2003	3530
men	September	2004	3447
men	September	2005	3430
men	September	2006	3512
men	September	2007	3497
men	September	2008	3411
men	September	2009	3302
men	September	2010	3500
men	September	2011	3415
men	September	2012	3297
men	September	2013	3348
men	September	2014	3427
men	September	2015	3511
men	September	2016	3410
men	September	2017	3396
men	September	2018	3446
men	September	2019	3502
men	October	1851	2468
men	October	1852	3088
men	October	1853	3586
men	October	1854	3422
men	October	1855	3281
men	October	1856	2918
men	October	1857	5542
men	October	1858	3081
men	October	1859	3140
men	October	1860	2619
men	October	1861	2587
men	October	1862	3232
men	October	1863	2755
men	October	1864	3193
men	October	1865	3392
men	October	1866	3263
men	October	1867	2733
men	October	1868	3554
men	October	1869	3060
men	October	1870	3032
men	October	1871	2737
men	October	1872	2603
men	October	1873	2891
men	October	1874	2841
men	October	1875	3401
men	October	1876	3355
men	October	1877	3347
men	October	1878	2954
men	October	1879	2885
men	October	1880	3448
men	October	1881	3053
men	October	1882	3224
men	October	1883	2963
men	October	1884	3042
men	October	1885	3182
men	October	1886	3039
men	October	1887	3035
men	October	1888	3070
men	October	1889	2758
men	October	1890	3001
men	October	1891	2600
men	October	1892	2847
men	October	1893	2903
men	October	1894	3037
men	October	1895	2790
men	October	1896	2796
men	October	1897	2751
men	October	1898	3027
men	October	1899	3119
men	October	1900	3082
men	October	1901	2926
men	October	1902	2993
men	October	1903	3047
men	October	1904	2978
men	October	1905	3122
men	October	1906	2883
men	October	1907	2866
men	October	1908	2895
men	October	1909	2581
men	October	1910	3025
men	October	1911	2972
men	October	1912	3075
men	October	1913	2930
men	October	1914	2968
men	October	1915	2883
men	October	1916	3050
men	October	1917	2886
men	October	1918	8826
men	October	1919	3029
men	October	1920	2815
men	October	1921	2719
men	October	1922	2793
men	October	1923	2604
men	October	1924	2623
men	October	1925	2739
men	October	1926	2675
men	October	1927	2794
men	October	1928	2789
men	October	1929	2690
men	October	1930	2712
men	October	1931	2644
men	October	1932	2710
men	October	1933	2633
men	October	1934	2656
men	October	1935	2702
men	October	1936	2841
men	October	1937	2899
men	October	1938	2787
men	October	1939	2754
men	October	1940	2669
men	October	1941	2541
men	October	1942	2536
men	October	1943	2620
men	October	1944	2996
men	October	1945	2855
men	October	1946	2768
men	October	1947	2866
men	October	1948	2917
men	October	1949	2856
men	October	1950	2804
men	October	1951	2745
men	October	1952	2938
men	October	1953	2745
men	October	1954	2956
men	October	1955	2910
men	October	1956	3095
men	October	1957	3139
men	October	1958	3021
men	October	1959	3145
men	October	1960	3212
men	October	1961	3209
men	October	1962	3396
men	October	1963	3396
men	October	1964	3447
men	October	1965	3408
men	October	1966	3374
men	October	1967	3648
men	October	1968	3683
men	October	1969	3617
men	October	1970	3610
men	October	1971	3842
men	October	1972	3911
men	October	1973	3959
men	October	1974	3956
men	October	1975	3947
men	October	1976	4022
men	October	1977	3968
men	October	1978	4000
men	October	1979	4122
men	October	1980	4103
men	October	1981	3975
men	October	1982	3971
men	October	1983	4002
men	October	1984	4024
men	October	1985	4014
men	October	1986	4021
men	October	1987	3898
men	October	1988	4111
men	October	1989	4039
men	October	1990	3888
men	October	1991	3848
men	October	1992	3970
men	October	1993	3851
men	October	1994	3833
men	October	1995	3755
men	October	1996	3758
men	October	1997	3794
men	October	1998	3795
men	October	1999	3759
men	October	2000	3717
men	October	2001	3691
men	October	2002	3882
men	October	2003	3740
men	October	2004	3639
men	October	2005	3512
men	October	2006	3677
men	October	2007	3594
men	October	2008	3618
men	October	2009	3658
men	October	2010	3605
men	October	2011	3672
men	October	2012	3640
men	October	2013	3629
men	October	2014	3713
men	October	2015	3601
men	October	2016	3726
men	October	2017	3724
men	October	2018	3717
men	October	2019	3817
men	November	1851	2918
men	November	1852	3474
men	November	1853	2924
men	November	1854	3306
men	November	1855	3281
men	November	1856	3580
men	November	1857	3837
men	November	1858	3125
men	November	1859	3070
men	November	1860	2971
men	November	1861	3046
men	November	1862	3469
men	November	1863	2934
men	November	1864	3562
men	November	1865	3243
men	November	1866	3353
men	November	1867	3358
men	November	1868	3825
men	November	1869	3511
men	November	1870	3040
men	November	1871	2875
men	November	1872	2803
men	November	1873	3131
men	November	1874	3494
men	November	1875	3812
men	November	1876	3988
men	November	1877	3314
men	November	1878	3304
men	November	1879	3277
men	November	1880	3667
men	November	1881	3176
men	November	1882	3529
men	November	1883	3126
men	November	1884	3371
men	November	1885	3373
men	November	1886	3020
men	November	1887	3195
men	November	1888	3291
men	November	1889	2853
men	November	1890	3143
men	November	1891	2967
men	November	1892	3162
men	November	1893	3272
men	November	1894	3033
men	November	1895	2946
men	November	1896	3257
men	November	1897	2967
men	November	1898	3070
men	November	1899	3165
men	November	1900	2984
men	November	1901	3240
men	November	1902	3104
men	November	1903	3022
men	November	1904	3279
men	November	1905	3086
men	November	1906	2984
men	November	1907	2982
men	November	1908	3146
men	November	1909	2853
men	November	1910	3259
men	November	1911	2930
men	November	1912	3057
men	November	1913	2739
men	November	1914	2960
men	November	1915	3079
men	November	1916	2888
men	November	1917	2842
men	November	1918	8237
men	November	1919	3456
men	November	1920	2917
men	November	1921	2808
men	November	1922	2807
men	November	1923	2742
men	November	1924	2647
men	November	1925	2667
men	November	1926	2603
men	November	1927	2741
men	November	1928	2721
men	November	1929	2603
men	November	1930	2780
men	November	1931	2649
men	November	1932	2726
men	November	1933	2603
men	November	1934	2658
men	November	1935	2750
men	November	1936	2794
men	November	1937	2858
men	November	1938	2689
men	November	1939	2756
men	November	1940	2741
men	November	1941	2659
men	November	1942	2607
men	November	1943	2863
men	November	1944	3066
men	November	1945	2645
men	November	1946	2898
men	November	1947	2919
men	November	1948	2728
men	November	1949	2846
men	November	1950	2919
men	November	1951	2772
men	November	1952	2813
men	November	1953	2768
men	November	1954	2809
men	November	1955	2855
men	November	1956	3083
men	November	1957	3272
men	November	1958	2893
men	November	1959	3106
men	November	1960	3279
men	November	1961	3271
men	November	1962	3308
men	November	1963	3273
men	November	1964	3412
men	November	1965	3435
men	November	1966	3536
men	November	1967	3567
men	November	1968	3530
men	November	1969	3625
men	November	1970	3637
men	November	1971	3813
men	November	1972	3757
men	November	1973	4008
men	November	1974	3773
men	November	1975	3977
men	November	1976	3954
men	November	1977	4097
men	November	1978	4049
men	November	1979	4138
men	November	1980	3959
men	November	1981	4064
men	November	1982	3990
men	November	1983	3902
men	November	1984	3912
men	November	1985	4067
men	November	1986	3777
men	November	1987	3987
men	November	1988	4143
men	November	1989	3966
men	November	1990	4032
men	November	1991	4073
men	November	1992	3948
men	November	1993	4046
men	November	1994	3794
men	November	1995	3874
men	November	1996	3852
men	November	1997	3549
men	November	1998	3847
men	November	1999	3775
men	November	2000	3628
men	November	2001	3769
men	November	2002	3675
men	November	2003	3629
men	November	2004	3646
men	November	2005	3467
men	November	2006	3715
men	November	2007	3533
men	November	2008	3578
men	November	2009	3618
men	November	2010	3617
men	November	2011	3512
men	November	2012	3546
men	November	2013	3472
men	November	2014	3517
men	November	2015	3612
men	November	2016	3679
men	November	2017	3697
men	November	2018	3547
men	November	2019	3633
men	December	1851	3345
men	December	1852	3371
men	December	1853	3053
men	December	1854	2918
men	December	1855	3658
men	December	1856	3841
men	December	1857	3998
men	December	1858	3090
men	December	1859	3313
men	December	1860	3459
men	December	1861	3252
men	December	1862	4070
men	December	1863	3444
men	December	1864	3633
men	December	1865	3595
men	December	1866	3728
men	December	1867	4241
men	December	1868	4357
men	December	1869	3731
men	December	1870	3762
men	December	1871	3331
men	December	1872	3260
men	December	1873	3579
men	December	1874	4294
men	December	1875	4305
men	December	1876	4358
men	December	1877	3824
men	December	1878	3747
men	December	1879	3721
men	December	1880	3894
men	December	1881	3320
men	December	1882	3938
men	December	1883	3503
men	December	1884	4204
men	December	1885	3805
men	December	1886	3582
men	December	1887	3457
men	December	1888	3164
men	December	1889	3910
men	December	1890	3786
men	December	1891	3703
men	December	1892	3772
men	December	1893	3931
men	December	1894	3490
men	December	1895	3376
men	December	1896	3788
men	December	1897	3290
men	December	1898	3607
men	December	1899	3962
men	December	1900	3428
men	December	1901	3521
men	December	1902	3826
men	December	1903	3346
men	December	1904	3575
men	December	1905	3319
men	December	1906	3418
men	December	1907	3492
men	December	1908	3259
men	December	1909	3173
men	December	1910	3430
men	December	1911	3149
men	December	1912	3299
men	December	1913	3425
men	December	1914	3653
men	December	1915	3652
men	December	1916	3166
men	December	1917	3329
men	December	1918	6261
men	December	1919	3461
men	December	1920	3344
men	December	1921	2972
men	December	1922	3050
men	December	1923	3065
men	December	1924	2948
men	December	1925	3158
men	December	1926	2900
men	December	1927	3264
men	December	1928	3136
men	December	1929	2923
men	December	1930	3185
men	December	1931	3043
men	December	1932	2801
men	December	1933	2948
men	December	1934	2992
men	December	1935	3055
men	December	1936	3148
men	December	1937	3233
men	December	1938	3087
men	December	1939	3069
men	December	1940	2973
men	December	1941	2736
men	December	1942	2722
men	December	1943	3001
men	December	1944	3049
men	December	1945	3106
men	December	1946	3103
men	December	1947	3052
men	December	1948	2953
men	December	1949	3083
men	December	1950	3237
men	December	1951	2988
men	December	1952	3031
men	December	1953	3024
men	December	1954	3076
men	December	1955	3307
men	December	1956	3178
men	December	1957	3482
men	December	1958	3305
men	December	1959	3300
men	December	1960	3573
men	December	1961	3619
men	December	1962	3585
men	December	1963	3736
men	December	1964	3696
men	December	1965	3778
men	December	1966	3925
men	December	1967	4052
men	December	1968	3886
men	December	1969	4429
men	December	1970	3849
men	December	1971	4710
men	December	1972	3949
men	December	1973	4498
men	December	1974	4221
men	December	1975	4262
men	December	1976	4295
men	December	1977	4395
men	December	1978	4498
men	December	1979	4536
men	December	1980	4579
men	December	1981	4699
men	December	1982	4341
men	December	1983	4412
men	December	1984	4269
men	December	1985	4467
men	December	1986	4538
men	December	1987	4319
men	December	1988	5399
men	December	1989	4476
men	December	1990	4496
men	December	1991	4480
men	December	1992	4180
men	December	1993	5475
men	December	1994	3985
men	December	1995	4617
men	December	1996	4425
men	December	1997	4099
men	December	1998	4330
men	December	1999	4432
men	December	2000	3981
men	December	2001	4080
men	December	2002	4208
men	December	2003	4139
men	December	2004	3968
men	December	2005	3904
men	December	2006	3933
men	December	2007	3961
men	December	2008	3970
men	December	2009	3888
men	December	2010	4202
men	December	2011	4005
men	December	2012	4038
men	December	2013	3813
men	December	2014	3808
men	December	2015	3863
men	December	2016	4079
men	December	2017	4031
men	December	2018	3923
men	December	2019	3899
men	Unknown	1851	0
men	Unknown	1852	0
men	Unknown	1853	0
men	Unknown	1854	0
men	Unknown	1855	0
men	Unknown	1856	0
men	Unknown	1857	0
men	Unknown	1858	0
men	Unknown	1859	0
men	Unknown	1860	0
men	Unknown	1861	0
men	Unknown	1862	0
men	Unknown	1863	0
men	Unknown	1864	0
men	Unknown	1865	159
men	Unknown	1866	0
men	Unknown	1867	0
men	Unknown	1868	6
men	Unknown	1869	0
men	Unknown	1870	0
men	Unknown	1871	0
men	Unknown	1872	0
men	Unknown	1873	0
men	Unknown	1874	0
men	Unknown	1875	0
men	Unknown	1876	0
men	Unknown	1877	0
men	Unknown	1878	0
men	Unknown	1879	0
men	Unknown	1880	0
men	Unknown	1881	0
men	Unknown	1882	0
men	Unknown	1883	0
men	Unknown	1884	0
men	Unknown	1885	0
men	Unknown	1886	0
men	Unknown	1887	0
men	Unknown	1888	0
men	Unknown	1889	0
men	Unknown	1890	0
men	Unknown	1891	0
men	Unknown	1892	0
men	Unknown	1893	0
men	Unknown	1894	0
men	Unknown	1895	0
men	Unknown	1896	0
men	Unknown	1897	0
men	Unknown	1898	0
men	Unknown	1899	0
men	Unknown	1900	0
men	Unknown	1901	0
men	Unknown	1902	0
men	Unknown	1903	0
men	Unknown	1904	0
men	Unknown	1905	0
men	Unknown	1906	0
men	Unknown	1907	0
men	Unknown	1908	0
men	Unknown	1909	0
men	Unknown	1910	0
men	Unknown	1911	0
men	Unknown	1912	0
men	Unknown	1913	0
men	Unknown	1914	0
men	Unknown	1915	0
men	Unknown	1916	0
men	Unknown	1917	0
men	Unknown	1918	0
men	Unknown	1919	0
men	Unknown	1920	0
men	Unknown	1921	0
men	Unknown	1922	0
men	Unknown	1923	0
men	Unknown	1924	0
men	Unknown	1925	0
men	Unknown	1926	0
men	Unknown	1927	0
men	Unknown	1928	0
men	Unknown	1929	0
men	Unknown	1930	0
men	Unknown	1931	0
men	Unknown	1932	0
men	Unknown	1933	0
men	Unknown	1934	0
men	Unknown	1935	0
men	Unknown	1936	0
men	Unknown	1937	0
men	Unknown	1938	0
men	Unknown	1939	0
men	Unknown	1940	0
men	Unknown	1941	0
men	Unknown	1942	0
men	Unknown	1943	0
men	Unknown	1944	0
men	Unknown	1945	0
men	Unknown	1946	0
men	Unknown	1947	0
men	Unknown	1948	0
men	Unknown	1949	0
men	Unknown	1950	0
men	Unknown	1951	0
men	Unknown	1952	0
men	Unknown	1953	0
men	Unknown	1954	0
men	Unknown	1955	0
men	Unknown	1956	0
men	Unknown	1957	0
men	Unknown	1958	0
men	Unknown	1959	0
men	Unknown	1960	0
men	Unknown	1961	0
men	Unknown	1962	0
men	Unknown	1963	0
men	Unknown	1964	0
men	Unknown	1965	0
men	Unknown	1966	0
men	Unknown	1967	0
men	Unknown	1968	44
men	Unknown	1969	9
men	Unknown	1970	9
men	Unknown	1971	0
men	Unknown	1972	0
men	Unknown	1973	1
men	Unknown	1974	1
men	Unknown	1975	8
men	Unknown	1976	33
men	Unknown	1977	38
men	Unknown	1978	29
men	Unknown	1979	44
men	Unknown	1980	45
men	Unknown	1981	68
men	Unknown	1982	54
men	Unknown	1983	53
men	Unknown	1984	66
men	Unknown	1985	68
men	Unknown	1986	79
men	Unknown	1987	111
men	Unknown	1988	119
men	Unknown	1989	111
men	Unknown	1990	141
men	Unknown	1991	143
men	Unknown	1992	171
men	Unknown	1993	210
men	Unknown	1994	257
men	Unknown	1995	299
men	Unknown	1996	261
men	Unknown	1997	318
men	Unknown	1998	264
men	Unknown	1999	281
men	Unknown	2000	278
men	Unknown	2001	308
men	Unknown	2002	285
men	Unknown	2003	311
men	Unknown	2004	250
men	Unknown	2005	158
men	Unknown	2006	118
men	Unknown	2007	102
men	Unknown	2008	89
men	Unknown	2009	85
men	Unknown	2010	27
men	Unknown	2011	41
men	Unknown	2012	13
men	Unknown	2013	12
men	Unknown	2014	18
men	Unknown	2015	68
men	Unknown	2016	130
men	Unknown	2017	142
men	Unknown	2018	173
men	Unknown	2019	188
women	January	1851	3016
women	January	1852	3160
women	January	1853	3452
women	January	1854	3106
women	January	1855	3389
women	January	1856	3614
women	January	1857	4000
women	January	1858	4592
women	January	1859	3506
women	January	1860	3019
women	January	1861	3629
women	January	1862	4158
women	January	1863	3848
women	January	1864	4823
women	January	1865	3615
women	January	1866	3306
women	January	1867	4254
women	January	1868	3730
women	January	1869	4716
women	January	1870	3858
women	January	1871	3852
women	January	1872	3063
women	January	1873	3030
women	January	1874	3732
women	January	1875	5051
women	January	1876	4324
women	January	1877	4198
women	January	1878	3958
women	January	1879	3773
women	January	1880	3552
women	January	1881	4829
women	January	1882	3344
women	January	1883	3871
women	January	1884	3692
women	January	1885	4269
women	January	1886	3765
women	January	1887	3781
women	January	1888	3682
women	January	1889	3547
women	January	1890	5958
women	January	1891	4253
women	January	1892	6104
women	January	1893	4241
women	January	1894	5606
women	January	1895	3753
women	January	1896	3539
women	January	1897	3883
women	January	1898	3465
women	January	1899	4280
women	January	1900	3894
women	January	1901	3719
women	January	1902	3372
women	January	1903	3694
women	January	1904	3779
women	January	1905	4342
women	January	1906	3783
women	January	1907	3902
women	January	1908	3891
women	January	1909	3596
women	January	1910	3493
women	January	1911	3686
women	January	1912	3855
women	January	1913	3842
women	January	1914	3822
women	January	1915	5516
women	January	1916	3603
women	January	1917	3925
women	January	1918	3724
women	January	1919	5690
women	January	1920	3789
women	January	1921	3854
women	January	1922	4110
women	January	1923	3248
women	January	1924	3476
women	January	1925	3077
women	January	1926	3524
women	January	1927	3723
women	January	1928	3647
women	January	1929	4047
women	January	1930	3100
women	January	1931	5209
women	January	1932	3386
women	January	1933	3136
women	January	1934	3306
women	January	1935	3885
women	January	1936	3495
women	January	1937	3659
women	January	1938	3494
women	January	1939	3457
women	January	1940	3749
women	January	1941	4819
women	January	1942	2956
women	January	1943	2946
women	January	1944	3526
women	January	1945	3402
women	January	1946	3437
women	January	1947	3607
women	January	1948	3366
women	January	1949	3107
women	January	1950	3263
women	January	1951	4278
women	January	1952	2920
women	January	1953	3325
women	January	1954	3078
women	January	1955	3047
women	January	1956	2796
women	January	1957	3073
women	January	1958	3364
women	January	1959	2960
women	January	1960	3179
women	January	1961	3092
women	January	1962	3271
women	January	1963	3235
women	January	1964	3187
women	January	1965	3144
women	January	1966	3221
women	January	1967	3238
women	January	1968	3855
women	January	1969	3504
women	January	1970	3828
women	January	1971	3215
women	January	1972	3646
women	January	1973	3515
women	January	1974	3698
women	January	1975	3529
women	January	1976	3564
women	January	1977	3604
women	January	1978	3743
women	January	1979	3770
women	January	1980	3850
women	January	1981	4005
women	January	1982	4018
women	January	1983	3636
women	January	1984	3829
women	January	1985	4337
women	January	1986	4165
women	January	1987	4213
women	January	1988	3925
women	January	1989	4529
women	January	1990	4283
women	January	1991	4405
women	January	1992	4461
women	January	1993	4422
women	January	1994	4597
women	January	1995	4094
women	January	1996	5221
women	January	1997	4806
women	January	1998	4059
women	January	1999	4421
women	January	2000	5123
women	January	2001	4293
women	January	2002	4387
women	January	2003	4833
women	January	2004	4491
women	January	2005	4251
women	January	2006	4343
women	January	2007	4348
women	January	2008	4293
women	January	2009	4933
women	January	2010	4423
women	January	2011	4479
women	January	2012	4354
women	January	2013	4553
women	January	2014	4134
women	January	2015	4589
women	January	2016	4526
women	January	2017	4875
women	January	2018	4500
women	January	2019	4173
women	February	1851	2932
women	February	1852	3313
women	February	1853	4051
women	February	1854	2711
women	February	1855	3989
women	February	1856	3542
women	February	1857	3594
women	February	1858	3694
women	February	1859	3142
women	February	1860	3061
women	February	1861	2996
women	February	1862	3711
women	February	1863	3580
women	February	1864	3532
women	February	1865	3580
women	February	1866	3325
women	February	1867	3332
women	February	1868	3332
women	February	1869	4160
women	February	1870	4255
women	February	1871	3536
women	February	1872	3103
women	February	1873	3079
women	February	1874	3661
women	February	1875	4118
women	February	1876	3763
women	February	1877	3489
women	February	1878	3420
women	February	1879	3432
women	February	1880	3563
women	February	1881	3877
women	February	1882	3327
women	February	1883	3414
women	February	1884	3332
women	February	1885	3607
women	February	1886	3138
women	February	1887	3140
women	February	1888	3558
women	February	1889	3477
women	February	1890	3665
women	February	1891	3231
women	February	1892	5083
women	February	1893	3692
women	February	1894	3631
women	February	1895	3711
women	February	1896	3243
women	February	1897	3608
women	February	1898	3193
women	February	1899	4369
women	February	1900	3897
women	February	1901	3651
women	February	1902	3471
women	February	1903	3413
women	February	1904	3930
women	February	1905	3901
women	February	1906	3283
women	February	1907	3719
women	February	1908	4186
women	February	1909	3426
women	February	1910	3328
women	February	1911	3476
women	February	1912	3599
women	February	1913	3539
women	February	1914	3164
women	February	1915	4290
women	February	1916	3305
women	February	1917	3752
women	February	1918	2892
women	February	1919	4250
women	February	1920	3686
women	February	1921	3364
women	February	1922	5314
women	February	1923	3022
women	February	1924	3291
women	February	1925	2902
women	February	1926	3466
women	February	1927	4633
women	February	1928	3184
women	February	1929	3602
women	February	1930	3049
women	February	1931	4366
women	February	1932	3043
women	February	1933	3068
women	February	1934	3016
women	February	1935	3539
women	February	1936	3434
women	February	1937	3759
women	February	1938	3003
women	February	1939	2938
women	February	1940	3873
women	February	1941	3739
women	February	1942	2951
women	February	1943	2629
women	February	1944	3118
women	February	1945	3184
women	February	1946	3006
women	February	1947	3965
women	February	1948	2840
women	February	1949	2790
women	February	1950	2883
women	February	1951	2937
women	February	1952	2841
women	February	1953	3053
women	February	1954	2944
women	February	1955	2666
women	February	1956	2919
women	February	1957	2618
women	February	1958	2828
women	February	1959	2700
women	February	1960	3173
women	February	1961	2717
women	February	1962	2835
women	February	1963	2931
women	February	1964	2878
women	February	1965	2794
women	February	1966	2999
women	February	1967	2862
women	February	1968	3595
women	February	1969	3207
women	February	1970	2913
women	February	1971	2704
women	February	1972	3011
women	February	1973	3120
women	February	1974	3068
women	February	1975	3450
women	February	1976	3716
women	February	1977	3054
women	February	1978	3561
women	February	1979	3240
women	February	1980	3481
women	February	1981	3751
women	February	1982	3328
women	February	1983	3639
women	February	1984	3450
women	February	1985	4113
women	February	1986	3930
women	February	1987	3568
women	February	1988	3667
women	February	1989	3426
women	February	1990	3721
women	February	1991	3635
women	February	1992	4122
women	February	1993	3796
women	February	1994	3551
women	February	1995	3631
women	February	1996	4058
women	February	1997	4162
women	February	1998	3917
women	February	1999	4282
women	February	2000	4178
women	February	2001	3885
women	February	2002	3820
women	February	2003	3975
women	February	2004	3871
women	February	2005	4048
women	February	2006	3730
women	February	2007	3921
women	February	2008	3964
women	February	2009	4119
women	February	2010	3766
women	February	2011	3723
women	February	2012	4395
women	February	2013	4194
women	February	2014	3811
women	February	2015	4148
women	February	2016	4035
women	February	2017	4244
women	February	2018	4314
women	February	2019	3789
women	March	1851	4388
women	March	1852	3877
women	March	1853	4371
women	March	1854	3171
women	March	1855	3896
women	March	1856	4103
women	March	1857	3846
women	March	1858	4386
women	March	1859	3925
women	March	1860	3268
women	March	1861	3410
women	March	1862	4201
women	March	1863	4251
women	March	1864	3794
women	March	1865	3589
women	March	1866	4067
women	March	1867	4482
women	March	1868	3577
women	March	1869	5325
women	March	1870	4344
women	March	1871	3084
women	March	1872	3601
women	March	1873	3455
women	March	1874	4170
women	March	1875	4346
women	March	1876	3770
women	March	1877	3959
women	March	1878	3805
women	March	1879	3437
women	March	1880	3709
women	March	1881	4144
women	March	1882	3510
women	March	1883	4176
women	March	1884	3851
women	March	1885	4023
women	March	1886	3886
women	March	1887	3771
women	March	1888	3968
women	March	1889	3736
women	March	1890	4188
women	March	1891	3888
women	March	1892	4510
women	March	1893	3740
women	March	1894	3674
women	March	1895	3587
women	March	1896	3793
women	March	1897	3693
women	March	1898	3484
women	March	1899	5213
women	March	1900	4342
women	March	1901	4215
women	March	1902	3873
women	March	1903	3796
women	March	1904	4220
women	March	1905	4036
women	March	1906	3557
women	March	1907	4023
women	March	1908	4119
women	March	1909	3709
women	March	1910	3651
women	March	1911	3587
women	March	1912	3594
women	March	1913	3988
women	March	1914	3536
women	March	1915	4026
women	March	1916	3986
women	March	1917	4073
women	March	1918	3345
women	March	1919	3960
women	March	1920	4223
women	March	1921	3721
women	March	1922	3809
women	March	1923	3238
women	March	1924	3633
women	March	1925	3386
women	March	1926	3687
women	March	1927	4455
women	March	1928	3649
women	March	1929	4013
women	March	1930	3540
women	March	1931	3916
women	March	1932	3476
women	March	1933	3565
women	March	1934	3343
women	March	1935	3485
women	March	1936	3856
women	March	1937	4020
women	March	1938	3381
women	March	1939	3783
women	March	1940	3724
women	March	1941	3145
women	March	1942	2978
women	March	1943	2942
women	March	1944	3441
women	March	1945	3355
women	March	1946	3695
women	March	1947	3779
women	March	1948	2996
women	March	1949	3213
women	March	1950	3245
women	March	1951	3160
women	March	1952	2936
women	March	1953	3161
women	March	1954	3601
women	March	1955	3092
women	March	1956	2968
women	March	1957	3300
women	March	1958	3152
women	March	1959	2914
women	March	1960	3624
women	March	1961	2885
women	March	1962	3209
women	March	1963	3412
women	March	1964	3145
women	March	1965	3674
women	March	1966	3227
women	March	1967	3219
women	March	1968	3339
women	March	1969	3418
women	March	1970	3086
women	March	1971	3068
women	March	1972	3130
women	March	1973	3139
women	March	1974	3413
women	March	1975	3679
women	March	1976	4466
women	March	1977	3396
women	March	1978	3730
women	March	1979	3525
women	March	1980	3791
women	March	1981	3892
women	March	1982	3535
women	March	1983	4189
women	March	1984	3780
women	March	1985	4133
women	March	1986	4049
women	March	1987	3889
women	March	1988	3989
women	March	1989	3688
women	March	1990	4063
women	March	1991	3896
women	March	1992	4151
women	March	1993	4608
women	March	1994	3882
women	March	1995	4026
women	March	1996	4005
women	March	1997	4105
women	March	1998	4308
women	March	1999	4717
women	March	2000	4109
women	March	2001	4304
women	March	2002	4699
women	March	2003	4256
women	March	2004	4087
women	March	2005	4779
women	March	2006	4220
women	March	2007	4664
women	March	2008	4297
women	March	2009	4193
women	March	2010	4162
women	March	2011	4279
women	March	2012	4663
women	March	2013	4541
women	March	2014	3951
women	March	2015	4501
women	March	2016	4201
women	March	2017	4242
women	March	2018	4929
women	March	2019	3958
women	April	1851	3735
women	April	1852	4076
women	April	1853	3619
women	April	1854	3344
women	April	1855	3491
women	April	1856	4137
women	April	1857	3832
women	April	1858	4057
women	April	1859	3782
women	April	1860	3048
women	April	1861	3387
women	April	1862	4308
women	April	1863	3777
women	April	1864	3676
women	April	1865	3351
women	April	1866	3590
women	April	1867	4007
women	April	1868	3747
women	April	1869	4811
women	April	1870	3925
women	April	1871	3332
women	April	1872	3134
women	April	1873	3482
women	April	1874	4087
women	April	1875	3964
women	April	1876	3627
women	April	1877	3753
women	April	1878	3757
women	April	1879	3760
women	April	1880	3810
women	April	1881	3806
women	April	1882	3740
women	April	1883	4036
women	April	1884	3846
women	April	1885	3908
women	April	1886	3364
women	April	1887	3571
women	April	1888	3431
women	April	1889	3555
women	April	1890	3536
women	April	1891	4066
women	April	1892	3839
women	April	1893	3527
women	April	1894	3361
women	April	1895	3692
women	April	1896	3597
women	April	1897	3776
women	April	1898	3568
women	April	1899	4350
women	April	1900	4748
women	April	1901	4213
women	April	1902	4101
women	April	1903	3824
women	April	1904	3650
women	April	1905	3890
women	April	1906	3586
women	April	1907	3683
